"id","tif_district","project_name","address","developer","project_description","cdc_date","coc_date","approved_amount","total_project_cost","tif_subsidy_percentage","affordable_units","ward","community_area","x_coordinate","y_coordinate","latitude","longitude","location"
"15443","Chicago/Central Park","Raby HS IGA with CPS for BAS","3545 W Fulton St","CPS","IGA with CPS for Building Automation System improvements at Raby HS.","2022-04-27T00:00:00.000",,"275000","275000","100",,"28","East Garfield Park","1152512.2954963965","1901720.8503238177","41.8861829966","-87.7153970484","
,  
(41.88618299662374, -87.71539704838983)"
"15347","Fullerton/Milwaukee","Darwin ES - Plumbing System & Mechanical","3116 W Belden Av","CPS","Provide plumbing system replacement for main and addition buildings and provide mechanical system replacement for addition and annex buildings.","2022-07-20T00:00:00.000",,"10130000","14984000","67.61",,"35","Logan Square","1155126.9016249916","1915284.2028498393","41.9233499767","-87.7054309876","
,  
(41.923349976671894, -87.70543098761328)"
"1715","Northwest Industrial Corridor","IGA - CBE - Lloyd ES - Athletic Field","2103 N Lamon Av","Chicago Public Schools","Installation of artificial turf at Lloyd Elementary School. This project will install approximately 23,350 square feet of artificial turf to replace existing natural grass at an elementary school. The project includes an underground storm water detention system.","2011-06-11T00:00:00.000",,"750000","750000","100",,"26","Belmont Cragin","1143423.139135142","1913554.3587819168","41.91883022","-87.7484786079","
,  
(41.91883022004693, -87.74847860787013)"
"11073","Humboldt Park Commercial","IGA - CBE - Jose De Diego Elementary","1313 N Claremont Av","Chicago Public Schools","Jose De Diego Elementary School -  IGA pending","2013-05-01T00:00:00.000",,"400000","552000","72.46",,"1","West Town","1160540.6685850855","1908752.3137418143","41.9053154887","-87.6857200549","
,  
(41.905315488660484, -87.6857200549393)"
"1672","Central West","IGA - CPD - Park 0210 - Union","1501 W Randolph St","Chicago Park District","An intergovernmental agreement between the City of Chicago and the Chicago Park District","2011-11-16T00:00:00.000",,"700000","700000","100",,"27","Near West Side","1166435.073827519","1901288.930360344","41.8847112797","-87.6642818261","
,  
(41.88471127972956, -87.66428182609859)"
"14185","Diversey/Narragansett","IGA - CPD - Riis Park","6100 W Fullerton Av","Chicago Park District","Located in Belmont Craigin, the project improvements include tuckpointing, roof, HVAC and interior ADA access improvements.","2021-03-24T00:00:00.000",,"10000000","10000000","100",,"30","Belmont Cragin","1135319.2418814462","1915347.1777802608","41.9238977217","-87.7782109788","
,  
(41.92389772168645, -87.77821097882003)"
"1441","Humboldt Park Commercial","North Talman - Phase II - Rental Project","2634 W North Av","North and Talman Elderly Limited Partnership","Located in West Town community, the project includes construction of 24 lease-to-sale units, 16 condominiums, and 52 affordable senior rental units including 10 units at 80% area median income and 42 units at 60% area median income.","2006-12-13T00:00:00.000",,"2450000","16146720","15.17","52","26","West Town","1158397.7453819604","1910575.3328474017","41.9103621255","-87.693541774","
,  
(41.91036212545708, -87.69354177402649)"
"11075","Kinzie Industrial Conservation Area","Chicago Farmworks Phase II","422 N Whipple St",,"An intergovernmental agreement between the City of Chicago and Chicago Park District. -IGA pending","2013-03-06T00:00:00.000",,"1250000","1833526","68.17",,"27","Humboldt Park","1155916.9478177945","1902839.1169653756","41.8891836705","-87.702864156","
,  
(41.88918367053406, -87.70286415600651)"
"1254","Central Loop","75 E Wacker - Mather","75 E Wacker Dr","Michigan Wacker Associates, LLC","Located in the Loop, the Mather Tower is a landmark building built in 1928.  The project includes rehabilitation of the facade, renovation of the first nine floors as office space and the remaining floors as a hotel.","2001-03-28T00:00:00.000","2002-08-30T00:00:00.000","1500000","10700000","14.02",,"42","Loop","1177009.7669787512","1902521.9280648604","41.8878618917","-87.6254130414","
,  
(41.88786189172989, -87.62541304135654)"
"1751","Lawrence/Kedzie","IGA - PBC - Albany Park Library","5150 N Kimball Av","Public Building Commission","An intergovernmental agreement between the City of Chicago and the Public Building Commission","2011-11-02T00:00:00.000",,"15000000","15345000","97.75",,"39","North Park","1152738.7156075917","1934228.175283259","41.9753812506","-87.7137028601","
,  
(41.975381250634605, -87.71370286008175)"
"1639","Western Avenue South","IGA - CBE - Lane Tech","2501 W Addison St","Chicago Public Schools","Intergovernmental Agreement between the City of Chicago and the Chicago Public Schools. ACM Abatement, Concrete, Demolition, Doors, Fixtures, Hardware, Lighting, Masonry, Mechanical, Painting, Painting (Exterior), Plumbing, Power Distribution, Ramps, Structural Repairs, Toilet Rooms, Vertical Lift, Window Guards, Windows.","2011-06-01T00:00:00.000",,"2000000","4000000","50",,"47","North Center","1158975.392168648","1923791.7051003005","41.9466169323","-87.6910560273","
,  
(41.946616932301644, -87.6910560273057)"
"1550","47th/Halsted","IGA - CPD - Park 1025 - Taylor Lauridsen - I","647 W Root St","Chicago Park District","An intergovernmental agreement between the City of Chicago and Chicago Park District.","2008-04-29T00:00:00.000",,"2500000","9450064","26.45",,"11","New City","1172477.4707727672","1877338.1382958866","41.8188569875","-87.6428006828","
,  
(41.81885698749905, -87.64280068275616)"
"14779","Lawrence/Kedzie","IGA - CPD - Kiwanis Park","3315 W Carmen Av","Chicago Park District","An intergovernmental agreement between the Chicago Park District and the City of Chicago.","2021-06-25T00:00:00.000",,"800000","800000","100",,"39","North Park","1153208.3431230104","1933650.3979405186","41.9737864613","-87.7119912766","
,  
(41.973786461302645, -87.71199127664416)"
"1497","Goose Island","1140 North Branch Development, LLC","1140 N North Branch St","Raffin Properties, Inc.","The Water Saver Faucet Phase I project is located in the River West TIF District. The industrial economic redevelopment project consists of the retention and expansion of an existing manufacturing plant containing 79,200 square feet of industrial space. The project will expand the manufacturing facility by an additional 45,000 square feet.","2007-12-11T00:00:00.000",,"750000","14833750","5.06",,"27","Near North Side","1168986.4235076515","1907764.4885356335","41.9024256768","-87.6547248765","
,  
(41.90242567680563, -87.65472487649465)"
"1433","Stockyards Southeast Quadrant Industrial","Marina Cartage","4450 S Morgan St","Marina Cartage","Located in the New City community area, the project includes construction of 32,000 square foot building for use as a truck maintenance, warehouse, dispatch and service facility.","1996-02-07T00:00:00.000",,"1135972","4543888","25",,"11","New City","1170351.2230292293","1875094.7124883928","41.8127474244","-87.6506658935","
,  
(41.81274742437032, -87.65066589354052)"
"13778","Touhy/Western","IGA-CBE-Rogers Elementary","7345 N Washtenaw Av","Chicago Board of Education","The purpose of this project is to provide additional capacity to relieve overcrowding at Rogers Elementary School. Under this plan the new linked annex will include a lunchroom, typical classrooms, specialty spaces, and support areas. A new ADA elevator is also planned for accessible access to all floor levels. Site improvements will include a new playlot, along with reconfigured parking space and walking path. The existing building will receive targeted renovations for the conversion of the existing kitchen space and connection building systems to the annex.","2019-07-24T00:00:00.000",,"1050000","20000000","5.25",,"50","West Ridge","1157132.1637102263","1948795.4737698243","42.0152661783","-87.6971485762","
,  
(42.01526617827283, -87.69714857619496)"
"1758","Western/Ogden","IGA - CPD - Park 0400 - Claremont","2334 W Flournoy St","Chicago Park District","An Intergovernmental Agreement Between the City of Chicago and the Chicago Park District","2012-10-03T00:00:00.000",,"250000","500000","50",,"28","Near West Side","1160767.1542846009","1897031.064533497","41.8731466844","-87.6852133071","
,  
(41.87314668437623, -87.68521330710944)"
"1712","53rd Street","IGA - CBE - Kenwood Academy - HS","5015 S Blackstone Av","Chicago Public Schools","An intergovernmental Aggreement between the City of Chicago and the Board of Education","2011-07-06T00:00:00.000",,"60000","94110","63.76",,"4","Kenwood","1186813.0465122801","1871954.152407077","41.8037547907","-87.5903839454","
,  
(41.80375479070232, -87.59038394544353)"
"1578","53rd Street","IGA - CBE - Canter - MS","4959 S Blackstone Av",,"An intergovernmental agreement between the City of Chicago and the Chicago Board of Education.","2009-05-13T00:00:00.000",,"150000","300000","50",,"4","Kenwood","1186808.191102859","1872169.1011200696","41.8043447404","-87.5903949383","
,  
(41.8043447404251, -87.5903949382913)"
"15441","Western Avenue North","McPherson ES IGA with CPS for BAS","4728 N Wolcott Av","CPS","IGA with CPS for Building Automation System improvements at McPherson ES.","2022-04-27T00:00:00.000","2025-01-15T00:00:00.000","400000","400000","100",,"47","Lincoln Square","1162923.518774442","1931558.6052079368","41.9678475802","-87.676325045","
,  
(41.96784758016131, -87.67632504502491)"
"11044","63rd/Ashland","IGA - CBE - Lindblom Academy additional","6100 S Winchester Av","Chicago Public Schools","Lindblom Academy Parking Lot, Additional Funding","2014-12-10T00:00:00.000",,"1600000","2100000","76.19",,"16","West Englewood","1164364.2279448605","1864173.1664716417","41.782905776","-87.6729340774","
,  
(41.78290577596, -87.6729340773917)"
"16580","Kinzie Industrial Conservation Area","Otis ES IGA with CPS 2022","525 N Armour St","Chicago Public Schools","The scope of work includes three elements.  The replacement of the existing mechanical system; a full roof replacement and targeted masonry repairs; and the reduction of the existing chimney stack.","2022-04-27T00:00:00.000",,"750000","750000","100",,"1","West Town","1166113.4108166883","1903868.625499811","41.8917970325","-87.6653892769","
,  
(41.89179703245648, -87.66538927689191)"
"13402","Pulaski Corridor","IGA - CPD - Kosciusko Park","2732 N Avers Av","Chicago Park District","The Chicago Park District will use the TIF funds for capital improvement projects.","2019-01-23T00:00:00.000",,"1850000","1850000","100",,"35","Logan Square","1150207.1518730402","1918045.0434606879","41.9310233953","-87.7234358849","
,  
(41.93102339530837, -87.72343588494121)"
"18067","Little Village Industrial Corridor","Piotrowski Park Pool Enclosure","4247 W 31st St","Chicago Park District","Construction of a pool enclosure to provide the community with a year-round pool.  Planned improvements to the locker and shower rooms with access improvements from the pool area.  As the pool deck expansion will displace the existing water feature, a new water splash pad will be constructed at another location within the park.  Site access and landscape restoration will also be included.","2025-04-16T00:00:00.000",,"8000000","9000000","88.89",,"22","South Lawndale","1148370.3410413638","1883657.8640697016","41.8366967838","-87.7310726928","
,  
(41.836696783776375, -87.73107269278603)"
